timestamps,TP9,FP1,FP2,TP10,n/a,n/a,Marker0
1512337323.682,929.414,835.650,812.620,921.189,0.000,0.000,0
1512337323.687,889.934,835.650,815.910,868.550,0.000,0.000,0
1512337323.691,909.674,829.070,820.845,868.550,0.000,0.000,0
1512337323.696,931.059,825.780,817.555,921.189,0.000,0.000,0
1512337323.700,924.479,835.650,815.910,921.189,0.000,0.000,0
1512337323.705,889.934,829.070,822.490,815.910,0.000,0.000,0
1512337323.710,870.195,830.715,820.845,815.910,0.000,0.000,0
1512337323.714,896.514,830.715,819.200,868.550,0.000,0.000,0
1512337323.719,914.609,834.005,820.845,921.189,0.000,0.000,0
1512337323.723,875.130,835.650,827.425,868.550,0.000,0.000,0
1512337323.728,850.455,825.780,829.070,815.910,0.000,0.000,0
1512337323.732,871.840,827.425,824.135,868.550,0.000,0.000,0
1512337323.737,899.804,822.490,825.780,973.828,0.000,0.000,0
1512337323.741,883.354,834.005,824.135,921.189,0.000,0.000,0
1512337323.746,858.680,834.005,830.715,868.550,0.000,0.000,0
1512337323.750,852.100,832.360,832.360,868.550,0.000,0.000,0
1512337323.755,878.419,834.005,834.005,973.828,0.000,0.000,0
1512337323.759,896.514,827.425,835.650,973.828,0.000,0.000,0
1512337323.764,837.295,832.360,835.650,868.550,0.000,0.000,0
1512337323.768,827.425,832.360,837.295,868.550,0.000,0.000,0
1512337323.773,845.520,832.360,830.715,921.189,0.000,0.000,0
1512337323.777,880.064,840.585,832.360,1026.468,0.000,0.000,0
1512337323.782,863.615,829.070,835.650,973.828,0.000,0.000,0
1512337323.787,819.200,830.715,834.005,868.550,0.000,0.000,0
1512337323.791,832.360,834.005,834.005,868.550,0.000,0.000,0
1512337323.796,863.615,837.295,834.005,973.828,0.000,0.000,0
1512337323.800,870.195,837.295,834.005,973.828,0.000,0.000,0
1512337323.805,827.425,829.070,840.585,815.910,0.000,0.000,0
1512337323.809,827.425,829.070,840.585,815.910,0.000,0.000,0
1512337323.814,852.100,830.715,842.230,868.550,0.000,0.000,0
1512337323.818,863.615,838.940,837.295,921.189,0.000,0.000,0
1512337323.823,850.455,845.520,840.585,868.550,0.000,0.000,0
1512337323.827,817.555,829.070,845.520,763.271,0.000,0.000,0
1512337323.832,825.780,827.425,843.875,763.271,0.000,0.000,0
1512337323.836,857.035,835.650,842.230,868.550,0.000,0.000,0
1512337323.841,848.810,840.585,838.940,868.550,0.000,0.000,0
1512337323.845,817.555,845.520,842.230,763.271,0.000,0.000,0
1512337323.850,824.135,840.585,845.520,763.271,0.000,0.000,0
1512337323.854,847.165,832.360,843.875,815.910,0.000,0.000,0
1512337323.859,855.390,840.585,840.585,868.550,0.000,0.000,0
1512337323.863,820.845,840.585,847.165,815.910,0.000,0.000,0
