timestamps,TP9,FP1,FP2,TP10,n/a,n/a,Marker0
1507100996.797,834.005,819.200,845.520,850.455,0.000,0.000,0
1507100996.797,842.230,827.425,853.745,850.455,0.000,0.000,0
1507100996.864,837.295,827.425,850.455,852.100,0.000,0.000,0
1507100996.864,847.165,819.200,848.810,855.390,0.000,0.000,0
1507100996.864,834.005,820.845,845.520,852.100,0.000,0.000,0
1507100996.864,829.070,825.780,850.455,852.100,0.000,0.000,0
1507100996.864,835.650,827.425,852.100,857.035,0.000,0.000,0
1507100996.864,834.005,819.200,848.810,857.035,0.000,0.000,0
1507100996.864,837.295,810.975,840.585,848.810,0.000,0.000,0
1507100996.864,820.845,824.135,843.875,837.295,0.000,0.000,0
1507100996.864,827.425,829.070,850.455,847.165,0.000,0.000,0
1507100996.864,834.005,819.200,852.100,840.585,0.000,0.000,0
1507100996.864,837.295,819.200,848.810,847.165,0.000,0.000,0
1507100996.864,838.940,819.200,843.875,848.810,0.000,0.000,0
1507100996.864,835.650,827.425,847.165,842.230,0.000,0.000,0
1507100996.864,832.360,827.425,850.455,840.585,0.000,0.000,0
1507100996.864,838.940,824.135,848.810,840.585,0.000,0.000,0
1507100996.864,838.940,820.845,842.230,832.360,0.000,0.000,0
1507100996.947,838.940,829.070,843.875,842.230,0.000,0.000,0
1507100996.947,845.520,830.715,847.165,848.810,0.000,0.000,0
1507100996.947,830.715,817.555,847.165,837.295,0.000,0.000,0
1507100996.947,830.715,819.200,843.875,850.455,0.000,0.000,0
1507100996.947,830.715,820.845,845.520,838.940,0.000,0.000,0
1507100996.947,832.360,822.490,850.455,840.585,0.000,0.000,0
1507100996.947,830.715,819.200,852.100,842.230,0.000,0.000,0
1507100996.947,837.295,819.200,845.520,850.455,0.000,0.000,0
1507100996.947,829.070,819.200,840.585,847.165,0.000,0.000,0
1507100996.947,830.715,822.490,843.875,842.230,0.000,0.000,0
1507100996.947,827.425,820.845,852.100,842.230,0.000,0.000,0
1507100996.947,822.490,819.200,848.810,843.875,0.000,0.000,0
1507100996.947,832.360,812.620,845.520,838.940,0.000,0.000,0
1507100996.947,827.425,817.555,845.520,847.165,0.000,0.000,0
1507100996.947,837.295,822.490,848.810,843.875,0.000,0.000,0
1507100996.947,822.490,827.425,848.810,840.585,0.000,0.000,0
