timestamps,TP9,FP1,FP2,TP10,n/a,n/a,Marker0
1512340288.446,832.360,810.975,848.810,848.810,0.000,0.000,0
1512340288.451,842.230,807.685,847.165,845.520,0.000,0.000,0
1512340288.455,847.165,802.750,847.165,842.230,0.000,0.000,0
1512340288.460,847.165,817.555,848.810,838.940,0.000,0.000,0
1512340288.464,837.295,819.200,850.455,842.230,0.000,0.000,0
1512340288.469,843.875,812.620,852.100,842.230,0.000,0.000,0
1512340288.474,835.650,809.330,847.165,835.650,0.000,0.000,0
1512340288.478,827.425,810.975,848.810,834.005,0.000,0.000,0
1512340288.483,832.360,812.620,848.810,838.940,0.000,0.000,0
1512340288.487,837.295,812.620,852.100,845.520,0.000,0.000,0
1512340288.492,843.875,799.460,848.810,852.100,0.000,0.000,0
1512340288.496,843.875,791.236,847.165,845.520,0.000,0.000,0
1512340288.501,830.715,825.780,845.520,829.070,0.000,0.000,0
1512340288.505,835.650,822.490,843.875,834.005,0.000,0.000,0
1512340288.510,845.520,809.330,847.165,825.780,0.000,0.000,0
1512340288.514,842.230,802.750,852.100,832.360,0.000,0.000,0
1512340288.519,842.230,814.265,848.810,819.200,0.000,0.000,0
1512340288.523,819.200,842.230,840.585,817.555,0.000,0.000,0
1512340288.528,837.295,812.620,845.520,850.455,0.000,0.000,0
1512340288.532,837.295,814.265,843.875,838.940,0.000,0.000,0
1512340288.537,845.520,799.460,847.165,850.455,0.000,0.000,0
1512340288.541,840.585,809.330,850.455,847.165,0.000,0.000,0
1512340288.546,847.165,834.005,845.520,837.295,0.000,0.000,0
1512340288.551,850.455,832.360,847.165,842.230,0.000,0.000,0
1512340288.555,840.585,827.425,850.455,842.230,0.000,0.000,0
1512340288.560,852.100,822.490,852.100,853.745,0.000,0.000,0
1512340288.564,861.970,810.975,848.810,858.680,0.000,0.000,0
1512340288.569,838.940,820.845,837.295,829.070,0.000,0.000,0
1512340288.573,843.875,817.555,843.875,827.425,0.000,0.000,0
1512340288.578,825.780,822.490,835.650,814.265,0.000,0.000,0
1512340288.582,837.295,817.555,837.295,824.135,0.000,0.000,0
1512340288.587,855.390,815.910,842.230,837.295,0.000,0.000,0
1512340288.591,845.520,817.555,838.940,827.425,0.000,0.000,0
1512340288.596,842.230,822.490,840.585,820.845,0.000,0.000,0
1512340288.600,845.520,822.490,837.295,827.425,0.000,0.000,0
1512340288.605,842.230,819.200,840.585,830.715,0.000,0.000,0
1512340288.609,837.295,827.425,838.940,817.555,0.000,0.000,0
1512340288.614,834.005,832.360,838.940,824.135,0.000,0.000,0
1512340288.618,845.520,820.845,842.230,837.295,0.000,0.000,0
1512340288.623,855.390,830.715,843.875,834.005,0.000,0.000,0
1512340288.628,853.745,814.265,843.875,840.585,0.000,0.000,0
1512340288.632,850.455,792.881,847.165,829.070,0.000,0.000,0
1512340288.637,857.035,807.685,847.165,802.750,0.000,0.000,0
1512340288.641,853.745,822.490,845.520,799.460,0.000,0.000,0
1512340288.646,840.585,804.395,847.165,802.750,0.000,0.000,0
1512340288.650,837.295,817.555,843.875,799.460,0.000,0.000,0
1512340288.655,829.070,819.200,840.585,812.620,0.000,0.000,0
1512340288.659,845.520,817.555,837.295,830.715,0.000,0.000,0
1512340288.664,850.455,837.295,838.940,825.780,0.000,0.000,0
1512340288.668,834.005,838.940,837.295,829.070,0.000,0.000,0
1512340288.673,834.005,815.910,837.295,835.650,0.000,0.000,0
1512340288.677,832.360,820.845,838.940,837.295,0.000,0.000,0
1512340288.682,824.135,829.070,842.230,848.810,0.000,0.000,0
1512340288.686,852.100,815.910,847.165,857.035,0.000,0.000,0
1512340288.691,850.455,827.425,843.875,847.165,0.000,0.000,0
1512340288.695,843.875,830.715,838.940,842.230,0.000,0.000,0
1512340288.700,850.455,810.975,843.875,852.100,0.000,0.000,0
1512340288.705,840.585,814.265,842.230,853.745,0.000,0.000,0
1512340288.709,848.810,809.330,847.165,857.035,0.000,0.000,3
1512340288.714,861.970,815.910,850.455,850.455,0.000,0.000,0
1512340288.718,834.005,829.070,835.650,832.360,0.000,0.000,0
1512340288.723,825.780,815.910,838.940,829.070,0.000,0.000,0
1512340288.727,832.360,819.200,834.005,827.425,0.000,0.000,0
1512340288.732,848.810,824.135,837.295,840.585,0.000,0.000,0
1512340288.736,850.455,822.490,842.230,845.520,0.000,0.000,0
1512340288.741,850.455,835.650,837.295,852.100,0.000,0.000,0
