timestamps,TP9,FP1,FP2,TP10,n/a,n/a
1509076614.528,833.868,821.256,845.726,839.557,0.000,0.000
1509076614.528,841.682,833.457,846.068,843.601,0.000,0.000
1509076614.528,849.221,842.161,846.342,852.237,0.000,0.000
1509076614.528,860.119,838.597,845.931,868.275,0.000,0.000
1509076614.528,866.905,830.372,846.479,873.142,0.000,0.000
1509076614.528,866.425,828.248,846.617,861.010,0.000,0.000
1509076614.528,856.692,826.945,847.919,855.321,0.000,0.000
1509076614.547,849.701,830.030,847.508,839.009,0.000,0.000
1509076614.547,839.077,829.344,842.710,823.039,0.000,0.000
1509076614.547,836.130,824.409,840.654,827.151,0.000,0.000
1509076614.547,833.868,818.652,843.190,826.945,0.000,0.000
1509076614.547,843.532,820.365,845.863,831.195,0.000,0.000
1509076614.547,846.137,827.905,849.701,831.606,0.000,0.000
1509076614.547,859.228,831.400,848.673,847.439,0.000,0.000
1509076614.547,872.456,816.116,847.576,857.652,0.000,0.000
1509076614.547,878.968,809.056,848.741,861.696,0.000,0.000
1509076614.547,871.291,816.321,848.604,861.079,0.000,0.000
1509076614.562,862.518,823.792,847.370,851.072,0.000,0.000
1509076614.562,854.910,827.219,844.012,840.311,0.000,0.000
1509076614.562,849.084,828.042,840.379,843.327,0.000,0.000
1509076614.562,838.734,823.861,845.109,843.943,0.000,0.000
1509076614.562,840.174,824.067,848.330,842.024,0.000,0.000
1509076614.562,851.140,822.901,849.906,852.100,0.000,0.000
1509076614.562,857.583,827.425,846.891,861.833,0.000,0.000
1509076614.585,863.203,831.949,844.972,864.574,0.000,0.000
1509076614.585,865.123,836.198,844.629,864.369,0.000,0.000
1509076614.585,861.010,836.747,843.395,866.288,0.000,0.000
1509076614.585,851.003,834.142,843.121,849.290,0.000,0.000
1509076614.585,846.205,824.409,840.242,836.952,0.000,0.000
1509076614.585,838.049,823.792,843.327,830.989,0.000,0.000
1509076614.585,836.815,826.808,845.177,831.949,0.000,0.000
1509076614.585,843.395,825.986,847.028,834.553,0.000,0.000
1509076614.585,851.414,822.764,851.209,845.451,0.000,0.000
1509076614.595,860.736,817.487,848.536,859.022,0.000,0.000
1509076614.595,861.833,820.297,850.318,861.010,0.000,0.000
1509076614.595,865.191,826.054,845.794,866.836,0.000,0.000
1509076614.595,861.627,828.659,843.943,868.344,0.000,0.000
1509076614.595,850.181,830.647,844.286,851.894,0.000,0.000
1509076614.595,843.327,824.341,843.327,832.360,0.000,0.000
1509076614.595,835.581,823.107,844.972,827.905,0.000,0.000
1509076614.616,831.195,822.764,848.262,830.647,0.000,0.000
1509076614.616,835.170,824.615,844.834,835.033,0.000,0.000
1509076614.616,846.959,822.422,843.190,848.878,0.000,0.000
1509076614.616,854.499,820.571,844.492,858.200,0.000,0.000
1509076614.616,857.994,820.297,846.274,859.913,0.000,0.000
1509076614.616,853.334,826.808,850.386,852.031,0.000,0.000
1509076614.616,852.031,827.699,847.302,856.761,0.000,0.000
1509076614.616,843.943,828.111,842.024,847.919,0.000,0.000
1509076614.616,835.787,831.812,842.161,834.348,0.000,0.000
1509076614.616,828.659,833.662,842.710,830.098,0.000,0.000
1509076614.616,831.675,833.662,845.794,836.061,0.000,0.000
1509076614.625,842.847,835.170,848.262,842.778,0.000,0.000
1509076614.625,847.233,831.675,847.370,853.471,0.000,0.000
1509076614.625,860.873,825.712,844.355,866.425,0.000,0.000
1509076614.625,864.300,828.316,848.810,859.091,0.000,0.000
1509076614.625,861.764,827.425,848.467,851.963,0.000,0.000
1509076614.650,849.427,830.441,844.218,847.233,0.000,0.000
1509076614.650,840.722,832.292,840.859,838.392,0.000,0.000
1509076614.650,840.585,830.235,839.214,832.429,0.000,0.000
1509076614.650,835.513,820.091,842.778,830.784,0.000,0.000
1509076614.650,830.167,816.596,846.137,829.550,0.000,0.000
1509076614.650,832.908,820.982,850.729,828.590,0.000,0.000
1509076614.650,840.516,824.546,848.673,842.093,0.000,0.000
1509076614.650,848.262,825.986,847.165,858.748,0.000,0.000
1509076614.650,859.639,822.285,848.124,866.836,0.000,0.000
1509076614.650,863.341,817.213,847.302,864.643,0.000,0.000
1509076614.650,858.474,807.754,850.112,861.079,0.000,0.000
1509076614.662,856.144,811.112,846.891,844.149,0.000,0.000
1509076614.662,849.906,819.543,844.218,828.522,0.000,0.000
1509076614.662,839.351,826.123,844.012,829.002,0.000,0.000
1509076614.662,842.230,829.139,839.420,839.831,0.000,0.000
1509076614.662,841.202,834.828,843.669,831.195,0.000,0.000
1509076614.662,847.919,831.058,847.508,841.270,0.000,0.000
1509076614.662,850.935,826.260,851.552,852.031,0.000,0.000
1509076614.680,862.244,825.780,853.265,858.748,0.000,0.000
1509076614.680,865.739,829.481,852.991,859.228,0.000,0.000
1509076614.680,864.232,831.949,849.838,858.063,0.000,0.000
1509076614.680,854.019,832.840,849.564,841.956,0.000,0.000
1509076614.680,845.246,830.989,845.794,829.413,0.000,0.000
1509076614.680,832.566,832.497,848.124,823.313,0.000,0.000
1509076614.680,840.105,831.743,843.669,837.638,0.000,0.000
1509076614.680,850.249,832.360,844.149,842.710,0.000,0.000
1509076614.680,852.785,827.562,846.822,848.604,0.000,0.000
1509076614.696,854.293,811.455,849.769,859.365,0.000,0.000
1509076614.696,865.054,810.084,848.810,863.957,0.000,0.000
1509076614.696,875.061,816.596,846.548,870.126,0.000,0.000
1509076614.696,867.727,819.611,847.645,867.042,0.000,0.000
1509076614.696,854.979,824.546,848.536,851.346,0.000,0.000
1509076614.696,850.044,834.759,845.657,837.980,0.000,0.000
1509076614.696,844.766,836.747,844.081,837.706,0.000,0.000
1509076614.696,839.351,830.921,845.040,840.722,0.000,0.000
1509076614.714,843.052,826.877,843.943,846.822,0.000,0.000
1509076614.714,845.383,824.272,843.052,854.773,0.000,0.000
1509076614.714,859.297,821.393,843.806,870.057,0.000,0.000
1509076614.714,865.465,823.724,848.536,872.045,0.000,0.000
1509076614.714,859.913,824.135,849.838,863.752,0.000,0.000
1509076614.714,847.508,825.780,850.249,858.611,0.000,0.000
1509076614.714,844.012,827.425,845.588,853.608,0.000,0.000
1509076614.732,839.283,826.534,843.806,843.875,0.000,0.000
1509076614.732,832.634,822.627,844.218,838.186,0.000,0.000
1509076614.732,832.771,824.067,844.492,839.900,0.000,0.000
1509076614.732,838.940,827.357,844.972,840.516,0.000,0.000
1509076614.732,846.274,824.683,846.959,847.233,0.000,0.000
1509076614.732,852.443,816.596,847.919,858.748,0.000,0.000
1509076614.732,850.523,807.685,849.153,858.748,0.000,0.000
1509076614.732,847.919,799.872,845.451,857.377,0.000,0.000
1509076614.732,842.436,804.190,847.028,857.652,0.000,0.000
1509076614.732,841.133,814.882,848.741,849.769,0.000,0.000
1509076614.732,839.283,823.313,848.193,838.940,0.000,0.000
1509076614.743,837.021,828.453,849.290,840.037,0.000,0.000
1509076614.743,834.553,831.058,848.536,845.109,0.000,0.000
1509076614.743,847.028,824.546,845.040,856.144,0.000,0.000
1509076614.743,848.330,823.518,847.508,858.680,0.000,0.000
1509076614.743,849.221,824.615,851.140,861.421,0.000,0.000
1509076614.743,864.094,822.422,852.511,862.381,0.000,0.000
1509076614.765,874.855,818.995,850.386,862.861,0.000,0.000
1509076614.765,867.796,821.805,848.947,860.667,0.000,0.000
1509076614.765,858.131,821.256,845.794,856.761,0.000,0.000
1509076614.765,844.218,824.409,843.806,839.488,0.000,0.000
1509076614.765,830.098,829.139,846.617,826.877,0.000,0.000
1509076614.765,836.130,832.634,845.931,836.473,0.000,0.000
1509076614.765,848.947,828.659,844.149,846.205,0.000,0.000
1509076614.765,854.156,817.761,845.726,853.334,0.000,0.000
1509076614.765,856.966,815.499,848.673,863.341,0.000,0.000
1509076614.765,864.574,815.225,848.056,870.606,0.000,0.000
1509076614.778,867.933,815.568,847.645,867.933,0.000,0.000
1509076614.778,861.353,821.188,847.645,856.692,0.000,0.000
1509076614.778,861.284,826.534,844.560,845.383,0.000,0.000
1509076614.778,852.305,829.618,845.726,826.877,0.000,0.000
1509076614.778,846.068,825.506,847.370,831.058,0.000,0.000
1509076614.778,842.298,824.204,848.056,834.622,0.000,0.000
1509076614.779,846.754,822.833,847.576,840.859,0.000,0.000
1509076614.796,850.386,821.942,849.427,850.044,0.000,0.000
1509076614.796,853.471,825.575,851.757,860.051,0.000,0.000
1509076614.796,867.659,829.413,849.906,872.251,0.000,0.000
1509076614.796,863.683,825.849,851.140,862.929,0.000,0.000
1509076614.796,856.281,822.079,847.302,858.200,0.000,0.000
1509076614.796,844.149,823.861,850.044,837.295,0.000,0.000
1509076614.796,846.548,823.244,846.754,831.949,0.000,0.000
1509076614.796,838.734,809.947,843.875,832.566,0.000,0.000
1509076614.796,838.666,803.230,843.738,839.762,0.000,0.000
1509076614.812,840.722,809.947,844.012,841.545,0.000,0.000
1509076614.812,842.710,819.611,844.834,848.467,0.000,0.000
1509076614.812,851.209,822.079,843.601,864.574,0.000,0.000
1509076614.812,853.265,821.668,846.685,862.381,0.000,0.000
1509076614.812,851.894,821.531,847.233,852.168,0.000,0.000
1509076614.812,846.205,823.381,846.068,846.959,0.000,0.000
1509076614.812,844.286,824.683,843.327,840.928,0.000,0.000
1509076614.812,837.843,825.849,842.778,832.566,0.000,0.000
1509076614.830,830.715,826.877,842.778,833.457,0.000,0.000
1509076614.830,830.304,826.808,843.395,842.230,0.000,0.000
1509076614.830,837.843,824.272,839.968,848.947,0.000,0.000
1509076614.830,837.089,820.571,841.133,847.096,0.000,0.000
1509076614.830,843.327,815.636,842.984,852.374,0.000,0.000
1509076614.830,854.499,819.132,846.754,853.059,0.000,0.000
1509076614.830,862.998,817.213,846.959,862.929,0.000,0.000
1509076614.830,854.636,812.483,847.165,857.926,0.000,0.000
1509076614.830,848.467,814.128,847.302,847.096,0.000,0.000
1509076614.845,844.560,816.459,846.548,833.525,0.000,0.000
1509076614.845,840.585,812.278,844.218,829.481,0.000,0.000
1509076614.845,844.218,809.125,839.488,840.311,0.000,0.000
1509076614.845,848.262,814.265,844.012,839.557,0.000,0.000
1509076614.845,846.411,818.241,846.685,839.009,0.000,0.000
1509076614.845,853.882,822.285,848.673,850.935,0.000,0.000
1509076614.845,864.369,826.877,848.330,858.954,0.000,0.000
1509076614.865,864.985,826.671,847.645,859.228,0.000,0.000
1509076614.865,858.337,820.914,847.439,857.583,0.000,0.000
1509076614.865,856.692,815.979,844.081,853.402,0.000,0.000
1509076614.865,843.190,817.966,844.081,835.444,0.000,0.000
1509076614.865,831.469,818.720,843.052,833.662,0.000,0.000
1509076614.865,823.244,821.051,846.068,828.453,0.000,0.000
1509076614.865,837.843,826.054,845.863,837.706,0.000,0.000
1509076614.865,842.093,830.098,849.290,850.729,0.000,0.000
1509076614.865,845.794,830.509,849.016,858.406,0.000,0.000
1509076614.865,859.022,832.292,847.508,861.627,0.000,0.000
1509076614.879,861.284,830.304,848.810,859.091,0.000,0.000
1509076614.879,855.390,823.313,849.495,857.103,0.000,0.000
1509076614.879,855.458,816.801,847.576,852.237,0.000,0.000
1509076614.879,847.370,810.838,846.342,835.102,0.000,0.000
1509076614.879,840.037,813.374,845.040,830.715,0.000,0.000
1509076614.879,835.719,819.063,848.741,836.610,0.000,0.000
1509076614.879,847.576,820.777,850.592,846.000,0.000,0.000
1509076614.896,852.237,817.555,850.592,857.035,0.000,0.000
1509076614.896,855.047,816.870,850.729,861.970,0.000,0.000
1509076614.896,863.409,821.942,848.673,864.094,0.000,0.000
1509076614.896,859.091,826.191,848.947,854.773,0.000,0.000
1509076614.896,853.608,828.385,847.370,854.841,0.000,0.000
1509076614.896,842.093,834.005,849.495,838.666,0.000,0.000
1509076614.896,841.819,831.880,843.532,834.622,0.000,0.000
1509076614.896,833.525,829.344,843.258,825.712,0.000,0.000
1509076614.896,830.852,828.248,843.601,827.494,0.000,0.000
1509076614.912,837.980,822.422,843.875,833.457,0.000,0.000
1509076614.912,842.641,815.430,845.520,842.984,0.000,0.000
1509076614.912,854.088,817.350,843.327,861.010,0.000,0.000
1509076614.912,860.942,821.805,846.205,856.281,0.000,0.000
1509076614.912,859.022,818.309,847.302,849.153,0.000,0.000
1509076614.912,848.124,814.539,847.233,845.109,0.000,0.000
1509076614.912,840.791,812.826,843.601,837.226,0.000,0.000
1509076614.912,836.610,819.132,845.451,827.494,0.000,0.000
1509076614.928,830.235,824.272,846.959,829.618,0.000,0.000
1509076614.928,830.509,826.945,847.919,835.513,0.000,0.000
1509076614.928,847.850,826.191,846.068,846.137,0.000,0.000
1509076614.928,849.427,822.285,848.878,851.757,0.000,0.000
1509076614.928,847.165,815.705,850.935,855.321,0.000,0.000
1509076614.928,852.305,814.814,854.910,855.458,0.000,0.000
1509076614.928,856.624,811.181,850.044,857.515,0.000,0.000
1509076614.928,845.383,809.673,849.084,853.608,0.000,0.000
1509076614.946,838.871,818.104,846.137,842.024,0.000,0.000
1509076614.946,836.541,828.453,845.520,834.005,0.000,0.000
1509076614.946,839.420,830.784,842.367,841.613,0.000,0.000
1509076614.946,832.977,829.550,845.863,842.298,0.000,0.000
1509076614.946,838.117,827.494,845.588,848.467,0.000,0.000
1509076614.946,835.102,827.631,848.604,842.367,0.000,0.000
1509076614.946,847.713,823.107,846.000,856.212,0.000,0.000
1509076614.946,856.349,815.568,845.931,857.994,0.000,0.000
1509076614.946,864.094,813.100,845.177,855.184,0.000,0.000
1509076614.962,860.599,814.471,844.903,851.826,0.000,0.000
1509076614.962,853.402,810.701,843.806,839.077,0.000,0.000
1509076614.962,847.850,806.931,839.762,833.251,0.000,0.000
1509076614.962,833.457,814.745,842.778,829.139,0.000,0.000
1509076614.962,831.195,822.901,845.383,833.457,0.000,0.000
1509076614.962,843.052,831.263,846.959,838.871,0.000,0.000
1509076614.962,849.975,826.603,848.604,849.427,0.000,0.000
1509076614.962,850.729,817.075,847.576,858.268,0.000,0.000
1509076614.980,857.583,813.169,845.863,860.256,0.000,0.000
1509076614.980,864.094,818.789,845.177,858.063,0.000,0.000
1509076614.980,863.752,824.478,843.052,862.244,0.000,0.000
1509076614.980,854.362,831.469,846.274,850.044,0.000,0.000
1509076614.980,857.103,832.977,845.177,845.314,0.000,0.000
1509076614.980,852.305,831.743,842.504,844.492,0.000,0.000
1509076614.980,843.806,832.154,845.040,846.617,0.000,0.000
1509076614.980,834.828,830.098,849.632,839.625,0.000,0.000
1509076614.996,838.529,829.070,851.552,849.838,0.000,0.000
1509076614.996,847.645,830.030,850.866,863.889,0.000,0.000
1509076614.996,860.119,829.618,847.782,865.260,0.000,0.000
1509076614.996,872.731,825.780,846.274,867.796,0.000,0.000
1509076614.996,867.590,821.462,848.536,867.042,0.000,0.000
1509076614.996,855.116,818.104,849.358,849.906,0.000,0.000
1509076614.996,851.277,816.664,847.919,839.694,0.000,0.000
1509076614.996,848.673,815.842,846.891,840.516,0.000,0.000
1509076614.996,850.386,819.817,848.741,846.548,0.000,0.000
1509076615.012,856.555,826.877,849.153,849.701,0.000,0.000
1509076615.012,856.624,826.260,848.330,854.499,0.000,0.000
1509076615.012,867.247,823.655,844.834,871.017,0.000,0.000
1509076615.012,872.799,826.466,846.959,867.933,0.000,0.000
1509076615.012,871.634,824.821,847.782,858.200,0.000,0.000
1509076615.012,859.776,826.466,848.878,850.318,0.000,0.000
1509076615.012,852.168,827.357,846.205,842.710,0.000,0.000
1509076615.012,843.806,826.328,844.286,832.292,0.000,0.000
1509076615.031,837.021,830.167,843.052,829.618,0.000,0.000
1509076615.031,834.074,833.525,842.641,834.759,0.000,0.000
1509076615.031,844.629,832.634,840.654,840.311,0.000,0.000
1509076615.031,846.205,829.755,845.314,839.077,0.000,0.000
1509076615.031,851.483,826.534,844.492,848.810,0.000,0.000
1509076615.031,856.007,823.039,844.355,854.088,0.000,0.000
1509076615.031,851.963,820.228,844.903,851.414,0.000,0.000
1509076615.031,846.274,821.051,843.327,848.056,0.000,0.000
1509076615.047,840.654,822.285,841.545,837.638,0.000,0.000
1509076615.047,832.977,825.163,842.641,823.450,0.000,0.000
1509076615.047,835.719,825.163,841.476,829.755,0.000,0.000
1509076615.047,837.843,821.462,843.052,835.444,0.000,0.000
1509076615.047,844.012,814.402,842.710,840.996,0.000,0.000
1509076615.047,848.124,810.564,844.286,849.701,0.000,0.000
1509076615.047,847.165,809.947,846.137,854.704,0.000,0.000
1509076615.047,862.449,816.047,846.822,866.562,0.000,0.000
1509076615.047,871.017,823.724,847.713,870.400,0.000,0.000
1509076615.062,863.272,824.409,845.931,866.630,0.000,0.000
1509076615.062,861.147,824.135,842.641,858.748,0.000,0.000
1509076615.062,856.418,826.397,844.012,841.956,0.000,0.000
1509076615.062,850.523,824.821,839.625,835.856,0.000,0.000
1509076615.062,845.040,829.207,840.996,831.195,0.000,0.000
1509076615.062,846.754,835.650,845.246,832.908,0.000,0.000
1509076615.062,852.580,835.376,846.137,847.850,0.000,0.000
1509076615.062,856.212,832.977,847.713,857.720,0.000,0.000
1509076615.078,862.998,828.864,849.221,860.599,0.000,0.000
1509076615.078,864.711,825.986,851.757,860.667,0.000,0.000
1509076615.078,862.449,820.023,848.878,866.082,0.000,0.000
1509076615.078,853.950,818.789,848.878,850.112,0.000,0.000
1509076615.078,848.124,823.450,848.810,838.323,0.000,0.000
1509076615.078,832.840,827.082,852.031,833.457,0.000,0.000
1509076615.078,832.292,827.425,849.358,843.875,0.000,0.000
1509076615.078,839.214,828.042,848.262,842.641,0.000,0.000
1509076615.096,843.601,824.067,848.124,844.903,0.000,0.000
1509076615.096,851.140,818.857,849.495,861.216,0.000,0.000
1509076615.096,867.247,815.019,847.782,877.666,0.000,0.000
1509076615.096,868.413,813.032,847.028,870.400,0.000,0.000
1509076615.096,857.240,813.648,848.330,861.010,0.000,0.000
1509076615.096,844.629,819.200,850.318,846.479,0.000,0.000
1509076615.096,849.221,825.232,848.604,847.850,0.000,0.000
1509076615.096,845.451,829.961,849.153,849.906,0.000,0.000
1509076615.096,842.915,833.799,847.508,850.592,0.000,0.000
1509076615.112,853.950,827.699,849.358,852.648,0.000,0.000
1509076615.112,856.349,820.228,850.181,859.091,0.000,0.000
1509076615.112,864.780,818.378,847.233,876.226,0.000,0.000
1509076615.112,872.456,824.615,851.209,874.239,0.000,0.000
1509076615.112,872.594,829.413,854.704,871.908,0.000,0.000
1509076615.112,859.708,826.877,855.184,867.796,0.000,0.000
1509076615.112,847.028,827.357,850.249,855.938,0.000,0.000
1509076615.112,834.416,829.687,846.891,834.690,0.000,0.000
1509076615.128,826.671,830.098,846.411,831.058,0.000,0.000
1509076615.128,825.437,828.864,844.355,832.497,0.000,0.000
1509076615.128,838.803,828.796,844.081,834.211,0.000,0.000
1509076615.128,837.638,829.139,845.931,834.211,0.000,0.000
1509076615.128,832.977,825.163,846.274,839.351,0.000,0.000
1509076615.128,835.993,824.341,849.632,836.404,0.000,0.000
1509076615.128,846.137,825.780,847.508,841.065,0.000,0.000
1509076615.128,839.488,820.777,849.906,841.133,0.000,0.000
1509076615.146,835.513,816.459,850.592,833.799,0.000,0.000
1509076615.146,833.114,820.571,848.536,820.503,0.000,0.000
1509076615.146,834.211,824.546,846.137,823.039,0.000,0.000
1509076615.146,832.360,822.285,850.729,821.393,0.000,0.000
1509076615.146,841.682,819.680,850.455,829.344,0.000,0.000
1509076615.146,839.831,818.583,855.938,833.183,0.000,0.000
